classe	cpf	nome	reais	usd	euros	libras	total
Microempresa	12.741.467/0002-52	UNIMETAS GSM LTDA ME	20676	0	0	0	20676
Microempresa	75.868.562/0001-50	HOTEL SANTA MARIA DE CAMPO MOURAO LTDA EPP	20466.39	0	0	0	20466.39
Microempresa	12.278.477/0001-12	E & L CELULARES LTDA ME	20384.35	0	0	0	20384.35
Microempresa	93.062.784/0001-63	IURI KA COMERCIO E IMPORTACAO LTDA	20342.1	0	0	0	20342.1
Microempresa	00.484.439/0001-37	MICROCOMP COMERCIO E REPRESENTACAOES DE COMPONENTES ELETRONICOS LTDA ME	20000	0	0	0	20000
Microempresa	28.712.776/0001-53	CADUL JOIAS LTDA ME	19929.76	0	0	0	19929.76
Microempresa	08.985.534/0001-26	BENEDITO RAIMUNDO VIEIRA NETTO ME	19840.66	0	0	0	19840.66
Microempresa	11.641.381/0001-04	BNTECH INFORMATICA LTDA ME	19701.83	0	0	0	19701.83
Microempresa	41.562.430/0001-84	FORTAL TELECOM SERVICOS E REPRESENTACAO LTDA - ME	19602.45	0	0	0	19602.45
Microempresa	18.909.059/0001-62	MS CALL TELEATENDIMENTO LTDA	19322.43	0	0	0	19322.43
Microempresa	08.743.875/0002-76	TOTAL SOLUTIONS & IT CONSULTANTING GESTAO EMPRESARIAL EIRELI - ME	19203.24	0	0	0	19203.24
Microempresa	19.432.207/0001-63	J&A TELEFONIA LTDA - ME	19172.72	0	0	0	19172.72
Microempresa	04.865.151/0001-63	AGORA - ARQUITETURA E ENGENHARIA LTDA ME	19006.65	0	0	0	19006.65
Microempresa	04.292.077/0001-33	SOUZA MOTOS LTDA ME	18737.36	0	0	0	18737.36
Microempresa	04.163.435/0001-08	NOSSO HOTAL SANTA BARBARA EIRELI EPP	18578.39	0	0	0	18578.39
Microempresa	20.342.174/0001-40	MARIETEL BRASIL INFORMATICA CO	18478.78	0	0	0	18478.78
Microempresa	03.095.068/0001-90	DEMIS MOTA EPP	18442.38	0	0	0	18442.38
Microempresa	07.441.067/0001-00	P DOMINGUES DA SILVA FILHO & DOMINGUES LTDA ME	18310.8	0	0	0	18310.8
Microempresa	12.928.957/0001-81	FELIZARI E CARVALHO LTDA	18273.25	0	0	0	18273.25
Microempresa	87.462.750/0001-63	COOPERATIVA REGIONAL DE ELETRIF RURAL FRONTEIRA SUL LTDA	18237.96	0	0	0	18237.96
Microempresa	17.728.730/0001-06	AGROVIARIO SAO LUCAS LTDA ME	18131.72	0	0	0	18131.72
Microempresa	06.078.789/0001-80	COMERCIAL QUEIROZ LTDA ME	18124.19	0	0	0	18124.19
Microempresa	22.519.670/0001-51	FENIX SOM E IMAGEM EIRELI ME	17954.05	0	0	0	17954.05
Microempresa	11.450.482/0001-06	JMG REVENDEDORA DE GAS LTDA EPP	17922.02	0	0	0	17922.02
Microempresa	11.381.750/0001-77	DAIANI OLIVEIRA PEREIRA EIRELI - ME	17901.17	0	0	0	17901.17
Microempresa	12.807.321/0001-81	FIUZA & LIMA LTDA - ME	17873.21	0	0	0	17873.21
Microempresa	03.366.975/0001-26	I9 TELECOM REPRESENTACAO LTDA	17578.26	0	0	0	17578.26
Microempresa	20.896.013/0001-06	TRIANGULO TELECOM LTDA - ME	17572.45	0	0	0	17572.45
Microempresa	10.833.111/0001-32	ART EMPREENDIMENTOS E COMUN LTDA ME	17541.45	0	0	0	17541.45
Microempresa	13.514.376/0002-47	ARP & CFM TELECOMUNICACOES LTDA	17537.56	0	0	0	17537.56
Microempresa	15.193.182/0001-31	MAGNA TELEMARKETING LTDA	17525.42	0	0	0	17525.42
Microempresa	02.824.997/0001-20	GDM CONSERVAS LTDA - EPP.	17357.95	0	0	0	17357.95
Microempresa	06.988.533/0004-52	BH COFFE MAQUINAS AUTOMATICAS LTDA - ME	17307.16	0	0	0	17307.16
Microempresa	06.187.709/0001-24	METODO INFLUX IDIOMAS LTDA ME	16880.32	0	0	0	16880.32
Microempresa	07.880.147/0002-43	KRONNUS SUPORTE & DESENVOLVIMENTO TECNOLOGICO LTDA - ME	16834.95	0	0	0	16834.95
Microempresa	04.216.392/0001-81	INVESTCOM COMERCIO E REPRESENTACOES LTDA - ME	16199.9	0	0	0	16199.9
Microempresa	17.839.449/0001-40	GRAVITY4 AMERICA LATINA SOLUCOES PROGRAMATICAS DE TECNOLOGIA LTDA	16187.38	0	0	0	16187.38
Microempresa	07.256.400/0001-01	CARMEM TAMANINI BEBER COMERCIAL ME	16089.05	0	0	0	16089.05
Microempresa	19.532.685/0001-45	M L DE ARAUJO NETO EIRELI ME	16021.23	0	0	0	16021.23
Microempresa	23.908.308/0001-35	NCANAIS TELECOMUNICACOES LTDA	15975.34	0	0	0	15975.34
Microempresa	01.899.317/0001-74	INVIOLAVEL PATO BRANCO LTDA EPP	15778.4	0	0	0	15778.4
Microempresa	06.259.111/0001-01	ADAPTWORKS CONSULTORIA & TREINAMENTO LTDA - EPP	15661.5	0	0	0	15661.5
Microempresa	12.894.785/0001-72	IMA FLORESTAL INDUSTRIA E COMERCIO DE MADEIRA LTDA EPP	15635.28	0	0	0	15635.28
Microempresa	13.381.022/0001-90	SABOR DO ALIMENTO COMERCIO E REPRESENTACAO LTDA ME	15593.75	0	0	0	15593.75
Microempresa	14.169.587/0001-71	ATLANTICO REPRES COMERCIAIS LTDA	15526.32	0	0	0	15526.32
Microempresa	21.322.828/0001-36	LL TELECOMUNICACOES LTDA ME	15324.09	0	0	0	15324.09
Microempresa	09.521.357/0001-90	HILTON SILVEIRA JUNIOR ME	15241.85	0	0	0	15241.85
Microempresa	09.352.662/0001-03	DROGARIA SIRIA APARECIDA DE OLIVEIRA LTDA ME	15143.3	0	0	0	15143.3
Microempresa	10.842.826/0001-51	A R 3 STUDIO LTDA ME	14323.57	0	0	0	14323.57
Microempresa	07.646.643/0001-56	RJO CURSOS E TREINAMENTOS LTDA ME	14018.33	0	0	0	14018.33
Microempresa	05.579.400/0001-17	CENTRO DE FORMACAO DE CONDUTORES ALTO OESTE LTDA ME	13907.73	0	0	0	13907.73
Microempresa	07.836.071/0001-78	LEADER SCHOOL ESCOLA DE IDIOMAS LTDA ME	13686.34	0	0	0	13686.34
Microempresa	85.045.516/0001-05	CATARINA CZAR E CIA LTDA ME	13626.25	0	0	0	13626.25
Microempresa	94.761.616/0001-29	LUIZA CARMEN ROBAERT MONT SERRAT ME	13108.81	0	0	0	13108.81
Microempresa	00.174.493/0001-86	CLAUDIO MARCELINO DIAS EPP	13031.38	0	0	0	13031.38
Microempresa	71.162.879/0001-16	SABRIMAR REPRESENTACOES LTDA ME	13014.28	0	0	0	13014.28
Microempresa	09.518.111/0001-69	GRANDE VITORIA TELECOM COMERCIO E SERVICOS LTDA-ME	12893	0	0	0	12893
Microempresa	07.921.865/0001-30	EMERSON JOSE FERREIRA ME	12831.89	0	0	0	12831.89
Microempresa	21.536.792/0001-93	SUPER TOG LTDA EPP	12823.91	0	0	0	12823.91
Microempresa	79.133.427/0001-18	SAKAMOTO E NOBUO LTDA ME	12799.67	0	0	0	12799.67
Microempresa	02.791.678/0001-65	KALID PASSOS MARKETING E PRODUCOES LTDA ME	12762.99	0	0	0	12762.99
Microempresa	13.954.876/0001-19	SANTOS & KOLBERG TELEFONIA LTD	12601.51	0	0	0	12601.51
Microempresa	21.086.494/0001-49	N. DELLA GIUSTINA & CIA LTDA	12471.49	0	0	0	12471.49
Microempresa	18.497.085/0001-20	RECH E RECH TRANSPORTES LTDA ME	12382.21	0	0	0	12382.21
Microempresa	09.364.804/0001-44	CERACA - COOPERATIVA DISTRIBUI	12380.5	0	0	0	12380.5
Microempresa	17.348.594/0001-29	PACTUAL COMERCIO E SERVICOS LTDA - EPP	12343.52	0	0	0	12343.52
Microempresa	82.396.557/0001-58	IVANOR GIACOMELLI ME	12254.96	0	0	0	12254.96
Microempresa	22.545.247/0001-26	LC SERVICOS DE TELEFONIA LTDA	12250.98	0	0	0	12250.98
Microempresa	07.520.715/0001-14	F M WOSNIAK E CIA LTDA ME	12249.48	0	0	0	12249.48
Microempresa	40.254.831/0001-04	ACP PROMOCOES E MARKETING LTDA EPP	12133	0	0	0	12133
Microempresa	34.784.629/0001-91	O T ARDENGUE ME	12132.85	0	0	0	12132.85
Microempresa	07.013.684/0001-05	ADN MASTER COLEGIO LTDA ME	12119.5	0	0	0	12119.5
Microempresa	20.639.466/0001-49	M & C RECUPERADORA DE CRED LTDA ME	12080.39	0	0	0	12080.39
Microempresa	15.422.662/0001-27	SS EXPRESSO SERVICOS DE INFORMACOES CADASTRAIS LTDA ME	11863.22	0	0	0	11863.22
Microempresa	05.489.799/0001-45	GRAZIELE LEMOS ME	11718.03	0	0	0	11718.03
Microempresa	10.903.895/0001-28	FEITO PRODUCOES LTDA EPP	11472.23	0	0	0	11472.23
Microempresa	77.938.595/0001-55	INDOLAR INDUSTRIA E COMERCIO DE ESTOFADOS DO LAR LTDA EPP	11355.01	0	0	0	11355.01
Microempresa	20.196.857/0001-36	J. V. G. SILVA & CIA LTDA - ME	11341.26	0	0	0	11341.26
Microempresa	84.959.394/0001-08	METALURGICA CIRCULO INDUSTRIA E COMERCIO LTDA EPP	11282.93	0	0	0	11282.93
Microempresa	12.835.559/0001-10	GIULIANI & CIA LTDA ME	11230.52	0	0	0	11230.52
Microempresa	18.016.021/0001-60	MSB TELECOM - EIRELI - EPP	11127.93	0	0	0	11127.93
Microempresa	19.487.936/0001-17	UBIRATA BARBOSA DE OLIVEIRA ME	11038.84	0	0	0	11038.84
Microempresa	42.800.110/0001-88	FONTUR VIAGENS LTDA ME	11034.71	0	0	0	11034.71
Microempresa	16.810.594/0001-36	DIOGENES PAIVA SERVICOS DE TELEFONIA LTDA - EPP	10978.7	0	0	0	10978.7
Microempresa	31.978.612/0001-87	RTT INFORMATICA E TELECOMUNICACOES LTDA - EPP	10963.09	0	0	0	10963.09
Microempresa	01.032.177/0001-32	MARIA INACIA RIBEIRO BARRETO ME	10953.37	0	0	0	10953.37
Microempresa	19.455.042/0001-45	RANGEL DE MOURA E ROCHA DISTRIBUIDORA LTDA ME	10882.4	0	0	0	10882.4
Microempresa	05.774.280/0001-09	WG7-CONSULTORIA E TREINAMENTO DE PESSOAL LTDA - EPP	10878	0	0	0	10878
Microempresa	48.346.043/0001-50	SEBASTIAO MIGUEL DE CAMPOS ME	10807.59	0	0	0	10807.59
Microempresa	00.699.893/0001-05	VERENICE TUROSSI ME	10687.82	0	0	0	10687.82
Microempresa	68.750.231/0001-56	MERCOSUL PASSAGENS E ENCOMENDAS LTDA ME	10643.06	0	0	0	10643.06
Microempresa	01.182.734/0001-00	VAN MAR SERVICOS LTDA EPP	10637.81	0	0	0	10637.81
Microempresa	06.132.754/0001-81	JULIANA FERREIRA QUEIROZ ME	10586.52	0	0	0	10586.52
Microempresa	00.539.054/0001-20	MAURICIO JOSE GOMIDE ME	10502.28	0	0	0	10502.28
Microempresa	01.912.669/0001-12	DROGARIA ARAQUARI LTDA ME	10454.17	0	0	0	10454.17
Microempresa	18.164.626/0001-07	JJC VESTUARIO LTDA ME	10365.71	0	0	0	10365.71
Microempresa	05.667.952/0001-87	INTEGER ENGENHARIA E CONSULTORIA LTDA - EPP	10351.28	0	0	0	10351.28
Microempresa	10.716.011/0002-07	NOVA TELECOMUNICACOES LTDA ME	10333.29	0	0	0	10333.29
Microempresa	03.605.472/0001-66	NOVIX COMERCIAL LTDA ME	10260.7	0	0	0	10260.7
Microempresa	08.676.659/0001-74	JOSE FRANCO NETO ME	10165.52	0	0	0	10165.52
Microempresa	23.888.546/0001-26	GODOY & SOUZA SERVICOS LTDA ME	10029.03	0	0	0	10029.03
Microempresa	06.041.984/0001-35	MACIEL MACHADO E CIA LTDA ME	10006.79	0	0	0	10006.79
Microempresa	04.763.533/0001-86	CENTRO DE FORMACAO DE CONDUTORES TOLEDO LTDA ME	9874.04	0	0	0	9874.04
Microempresa	32.360.422/0001-64	CENTRO DE VIDA INDEPENDENTE DO RIO DE JANEIRO	9840	0	0	0	9840
Microempresa	20.686.927/0001-34	A & M COMERCIO EM TELECOMUNICACOES LTDA ME	9719.15	0	0	0	9719.15
Microempresa	09.568.679/0001-94	NATALIA KARINA R. MARTINS SOUZA & CIA LTDA - ME	9710.82	0	0	0	9710.82
Microempresa	04.501.963/0001-20	KELLY CRISTINA DE PAULA- ME	9680	0	0	0	9680
Microempresa	14.336.012/0001-04	P.A.P TELECOMUNICACOES LTDA	9572.53	0	0	0	9572.53
Microempresa	07.325.077/0001-80	G.M. COMERCIO E TELEINFORMATICA LTDA	9522.5	0	0	0	9522.5
Microempresa	18.985.573/0001-87	MT TELECOM LTDA ME	9479.97	0	0	0	9479.97
Microempresa	47.855.424/0001-00	AUTO PECAS KAVEM LTDA EPP	9477.87	0	0	0	9477.87
Microempresa	13.286.418/0001-59	CENTRO DE ENSINO DE IDIOMAS FONSECA LTDA EPP	9471	0	0	0	9471
Microempresa	49.126.857/0001-41	ENCADERNACAO SAO JOAO SS LTDA ME	9411.74	0	0	0	9411.74
Microempresa	97.005.904/0001-41	SCHMALFUSS E CIA LTDA	9374.39	0	0	0	9374.39
Microempresa	06.987.615/0001-30	M TENDOLINI CONSULTORIA CONTABIL LTDA	9360	0	0	0	9360
Microempresa	11.918.346/0001-90	MEGA X TELECOMUNICACOES LTDA - ME	9358.05	0	0	0	9358.05
Microempresa	17.625.163/0001-62	LIDER CONSTRUTORA E INCORPORADORA LTDA ME	9328.73	0	0	0	9328.73
Microempresa	14.161.746/0001-91	JULIANA DALLARMI ME	9274.82	0	0	0	9274.82
Microempresa	76.167.634/0001-03	ELIAS HENRIQUE ME	9247.1	0	0	0	9247.1
Microempresa	02.767.842/0001-07	STENIO DE MEDEIROS SILVA-ME	9167.1	0	0	0	9167.1
Microempresa	10.560.087/0001-05	C C ACKERMANN PERSONAL TRAINER LTDA ME	9131.97	0	0	0	9131.97
Microempresa	27.859.669/0001-90	COUVE FLOR SALADAS E MASSAS LTDA EPP	8986.24	0	0	0	8986.24
Microempresa	07.604.786/0001-03	DUBLADORA ASFAB LTDA ME	8843.27	0	0	0	8843.27
Microempresa	21.813.845/0001-76	JOSE BENEDITO DE SIQUEIRA ME	8800	0	0	0	8800
Microempresa	25.127.309/0001-78	ELCIO BOMTEMPO FARIA E CIA LTDA EPP	8800	0	0	0	8800
Microempresa	08.871.704/0001-41	MARCOS VINICIUS GONCALVES PEREIRA ME	8760.89	0	0	0	8760.89
Microempresa	08.844.101/0001-50	TRANSPORTES GEDEON LTDA ME	8749.52	0	0	0	8749.52
Microempresa	07.102.336/0001-04	PAULUK E MACEDO ME	8740.55	0	0	0	8740.55
Microempresa	12.783.649/0001-05	FAST GLASS INDUSTRIA E COMERCIO DE MOVEIS LTDA ME	8722.36	0	0	0	8722.36
Microempresa	19.213.165/0001-70	FRANCO PROMOTORA DE NEGOCIOS LTDA ME	8720	0	0	0	8720
Microempresa	00.330.496/0001-61	TACIANE KETE CARVALHO BARROS ME	8638	0	0	0	8638
Microempresa	10.482.769/0001-47	CHAME GUINCHO LOCACAO DE MAQUINAS ME	8511.46	0	0	0	8511.46
Microempresa	05.799.397/0001-47	JOSE SERGIO VIANA FRANCA ME	8496.59	0	0	0	8496.59
Microempresa	12.745.667/0001-00	ELZO COMERCIO E SERVICOS DE RECAUCHUTAGEM LTDA - ME	8442.92	0	0	0	8442.92
Microempresa	17.154.244/0001-21	AGILE TELECOM LTDA ME	8398	0	0	0	8398
Microempresa	94.399.474/0001-00	CELEIRO COMERCIO E REPRESENTACAO	8368.02	0	0	0	8368.02
Microempresa	07.684.656/0001-10	P.A COMERCIO VAREJISTA DE ACES	8366.55	0	0	0	8366.55
Microempresa	83.854.117/0002-40	ATAC COMERCIO DE APARELHOS TEL	8314.53	0	0	0	8314.53
Microempresa	09.623.532/0001-50	TIAGO DA ROSA DOS SANTOS ME	8291.15	0	0	0	8291.15
Microempresa	03.991.503/0001-64	LUCASAS MATERIAIS DE CONSTRUCAO LTDA EPP	8271.63	0	0	0	8271.63
Microempresa	02.190.138/0001-26	SAMISSA PROJETOS E TECNOLOGIA LTDA ME	8267.41	0	0	0	8267.41
Microempresa	04.963.857/0001-68	SUPERMERCADO BARRA LTDA EPP	8266.38	0	0	0	8266.38
Microempresa	07.216.722/0001-27	GRAFICA E EDITORA IMPACTO LTDA ME	8160.96	0	0	0	8160.96
Microempresa	17.048.775/0001-30	EXPANSEG MINAS CORRETORA DE SEGUROS LTDA ME	8146.61	0	0	0	8146.61
Microempresa	02.333.298/0001-87	JOAO MOISES DE SOUZA EPP	8013.33	0	0	0	8013.33
Microempresa	10.628.447/0001-63	VIRTUAL COMERCIO E SERVICOS EM INFORMATICA LTDA ME	8000.89	0	0	0	8000.89
Microempresa	07.038.079/0001-99	AUTO CENTER 482 PECAS E SERVICOS LTDA ME	7848.24	0	0	0	7848.24
Microempresa	07.558.014/0001-74	RVS SERVICOS CONTABEIS E IMOBILIARIA LTDA ME	7842.58	0	0	0	7842.58
Microempresa	09.326.794/0001-52	JS CONFECCOES LTDA EPP	7795.96	0	0	0	7795.96
Microempresa	95.808.911/0001-56	PERITIBA BEL ARTE MOVEIS LTDA ME	7790.9	0	0	0	7790.9
Microempresa	17.804.049/0001-08	STAFF PRESTACAO DE SERVICOS EI	7763.24	0	0	0	7763.24
Microempresa	02.129.537/0001-81	ROSMARI TERESINHA MARIA WEIRICH ME	7728	0	0	0	7728
Microempresa	17.089.772/0001-44	OFICINA BARALDI INDUSTRIA E COMERCIO LTDA EPP	7725.51	0	0	0	7725.51
Microempresa	07.582.119/0001-69	JUNIOR ALVES DE LIMA ME	7577.46	0	0	0	7577.46
Microempresa	09.290.093/0001-00	CONEXAO C R COM DE CART TELS L	7559.67	0	0	0	7559.67
Microempresa	17.253.553/0001-59	SMARTCLIP COMUNICACAO LTDA	7341.18	0	0	0	7341.18
Microempresa	09.310.248/0001-23	CLIMAL CLINICA MEDICA DE ALAGOAS SS LTDA ME	7338.5	0	0	0	7338.5
Microempresa	09.171.847/0001-03	INOVA BRASIL DISTRIBUICAO DE P	7330.27	0	0	0	7330.27
Microempresa	14.926.556/0001-18	SMF LOGISTICA E TRANSPORTES LTDA ME	7298	0	0	0	7298
Microempresa	77.220.515/0001-21	A FRANCISCO INSDUSTRIA E COMERCIO DE CONFECCOES ME	7276.43	0	0	0	7276.43
Microempresa	09.134.988/0001-56	CEARA MATERIAIS PARA CONSTRUCAO E ACABAMENTO LTDA ME	7272.05	0	0	0	7272.05
Microempresa	03.245.546/0001-09	ADAO AIRTON DA SILVA ME	7263.38	0	0	0	7263.38
Microempresa	21.036.610/0001-15	CONECTA TELECOMUNICACOES PRODU	7256.5	0	0	0	7256.5
Microempresa	17.857.367/0001-29	LIGUE PG TELECOM LTDA ME	7212.67	0	0	0	7212.67
Microempresa	04.480.793/0002-25	MODELA INDUSTRIA E COMERCIO DO VESTUARIO ME	7203.19	0	0	0	7203.19
Microempresa	77.481.166/0001-00	PAULO HIDEO UEQUE ME	7163.64	0	0	0	7163.64
Microempresa	10.813.339/0001-60	JMD PIZZARIA E RESTAURANTE LTDA ME	7162.53	0	0	0	7162.53
Microempresa	12.253.841/0001-90	SLIM INDUSTRIA E COMERCIO DE PAPEIS LTDA EPP	7063	0	0	0	7063
Microempresa	07.641.445/0001-08	CORTESE E CORTESE LTDA ME	7040	0	0	0	7040
Microempresa	79.638.649/0001-92	MOINHO COLONIAL FAMA LTDA ME	7040	0	0	0	7040
Microempresa	01.998.829/0001-98	MURILO JOSE FERREIRA ME	7037.26	0	0	0	7037.26
Microempresa	13.298.570/0001-51	SIQUEIRA E GAZOL LTDA ME	6774.56	0	0	0	6774.56
Microempresa	17.244.869/0001-84	MURILO ALVES PEREIRA ME	6770.17	0	0	0	6770.17
Microempresa	16.686.031/0001-88	SUSTENTA TELECOMUNICACOES LTDA	6744.98	0	0	0	6744.98
Microempresa	13.333.195/0001-33	V ARPINI TELECOM - ME	6707.33	0	0	0	6707.33
Microempresa	07.133.458/0001-68	DIGITAL MAGAZINE ME	6699.05	0	0	0	6699.05
Microempresa	19.375.805/0001-48	MUNDO TELECOM LTDA EPP	6699	0	0	0	6699
Microempresa	04.473.485/0001-91	ANDRESSA ANTONIO ROMAN E CIA LTDA ME	6673.53	0	0	0	6673.53
Microempresa	18.621.929/0001-01	J2 TELECOM LTDA ME	6582.75	0	0	0	6582.75
Microempresa	11.933.991/0001-81	RAIMUNDO NONATO DE SOUZA ME	6569.19	0	0	0	6569.19
Microempresa	81.036.170/0001-28	SALAME SALAME LTDA EPP	6560.7	0	0	0	6560.7
Microempresa	24.023.458/0001-24	MHF COMERCIO E SERVICOS EM TEL	6480.74	0	0	0	6480.74
Microempresa	09.393.796/0001-64	BR TELECOM COMERCIO E TELEFONI	6322.8	0	0	0	6322.8
Microempresa	23.130.632/0001-75	VADA VOX TECNOLOGIA LTDA ME	6298.01	0	0	0	6298.01
Microempresa	07.360.635/0001-49	MORESPLAN METALURGICA LTDA ME	6293.99	0	0	0	6293.99
Microempresa	26.398.693/0001-06	CASA DO PRODUTOR-AZARIAS ALVES ARANTES NETO ME	6281.84	0	0	0	6281.84
Microempresa	77.383.552/0001-50	GILMAR VERONESE E CIA LTDA ME	6271.67	0	0	0	6271.67
Microempresa	01.026.274/0001-12	JANETE LUCIA VOISKI ME	6257.73	0	0	0	6257.73
Microempresa	07.489.808/0001-23	CR COMERCIO DE MOLAS LTDA - ME	6242.23	0	0	0	6242.23
Microempresa	12.459.875/0001-35	AUTO SOCORRO MAGRAO LTDA ME	6240	0	0	0	6240
Microempresa	56.438.302/0001-09	GLOBO FERRAMENTAS LTDA	6223.31	0	0	0	6223.31
Microempresa	11.895.026/0001-61	CIAL COMERCIO DE PRODUTOS ALIMENTICIOS LTDA ME	6220.72	0	0	0	6220.72
Microempresa	32.049.587/0001-10	GEMAR CONSULTORIA E ENSINO ESP	6176.42	0	0	0	6176.42
Microempresa	16.384.568/0001-93	PIASON COM TELEFONIA COMUNICAC	6169.59	0	0	0	6169.59
Microempresa	17.991.665/0001-07	VIN CHATEAU LTDA ME	6167.34	0	0	0	6167.34
Microempresa	19.415.916/0001-30	FOUR TELECOM CELULARES LTDA - EPP	6153.99	0	0	0	6153.99
Microempresa	07.236.737/0001-57	NIMIMERCADO BOM PRECO DC EIRELI	6103.17	0	0	0	6103.17
Microempresa	03.671.628/0001-07	MONTES & BARROS LTDA - ME	6099.75	0	0	0	6099.75
Microempresa	11.244.198/0001-75	DROGARIA SILVERIO E FILHOS LTDA - ME	6075.69	0	0	0	6075.69
Microempresa	08.918.979/0001-93	E G FERREIRA ME	6058.84	0	0	0	6058.84
Microempresa	12.530.244/0001-65	JOAO ALVES SILVA NETO EIRELI	6045.49	0	0	0	6045.49
Microempresa	36.514.818/0001-70	GESSO ELDORADO NACIONAL LTDA ME	6010	0	0	0	6010
Microempresa	05.146.213/0001-40	DENTAL JC BANGU LTDA ME	6005.38	0	0	0	6005.38
Microempresa	00.126.279/0001-54	M I MARTINS E CIA LTDA - EPP	6000	0	0	0	6000
Microempresa	05.274.648/0001-70	NILSON CESAR MENDES ME	5974.91	0	0	0	5974.91
Microempresa	15.373.002/0001-01	JULIANO TIRONI DA SILVA ME	5902.3	0	0	0	5902.3
Microempresa	19.520.301/0001-74	SUPREMA COMUNICACOES LTDA - ME	5839	0	0	0	5839
Microempresa	87.766.507/0001-39	COOPERATIVA DE CREDITO RURAL DE SANTA ROSA LTDA	5782.49	0	0	0	5782.49
Microempresa	13.369.397/0001-35	GREEN COMERCIO E REPRESENTACOES LTDA - ME	5736.47	0	0	0	5736.47
Microempresa	24.348.867/0001-09	MARCELO MARQUES DO CARMO EIREL	5725.27	0	0	0	5725.27
Microempresa	11.460.923/0001-42	ELETROMECANICA DE ALAGOAS LTDA	5720.86	0	0	0	5720.86
Microempresa	19.448.871/0001-09	TOWER TELECON COMERCIO DE TELEFONIA LTDA - ME	5688	0	0	0	5688
Microempresa	03.589.337/0001-74	E TRASSI E CIA LTDA EPP	5684.08	0	0	0	5684.08
Microempresa	15.510.860/0001-42	BORELLA & BORELLA LTDA ME	5612.84	0	0	0	5612.84
Microempresa	17.459.526/0001-37	J & J COMERCIO DE GAS EIRELI ME	5605.47	0	0	0	5605.47
Microempresa	15.448.268/0001-68	R & M TELECOM LTDA	5578.39	0	0	0	5578.39
Microempresa	11.630.807/0001-24	J. B. SOLUCOES E SERVICOS TELECOM LTDA - ME	5568.65	0	0	0	5568.65
Microempresa	19.021.828/0001-54	RECREIO ESCRITORIO CENTRAL EIRELI ME	5553.33	0	0	0	5553.33
Microempresa	04.541.185/0001-00	ON LINE PRESTADORA DE SERVI OS LTDA - EPP	5544.52	0	0	0	5544.52
Microempresa	03.344.814/0001-31	PLANET INFORMATICA LTDA ME	5524.98	0	0	0	5524.98
Microempresa	02.332.006/0001-91	FELIPANDRE MANUTENCAO E REFORMA ME	5511.33	0	0	0	5511.33
Microempresa	04.814.782/0001-53	FLAVIO LUIZ GIALORENCO ME	5507.7	0	0	0	5507.7
Microempresa	20.128.637/0001-75	LOGIN LOGISTICA E TRANSPORTES LTDA ME	5501.84	0	0	0	5501.84
Microempresa	02.165.582/0001-91	VEREDAS TECNOLOGIA E INFORMACAO LTDA ME	5500	0	0	0	5500
Microempresa	82.490.962/0001-30	R CONTARDI E CONTARDI LTDA ME	5432.12	0	0	0	5432.12
Microempresa	01.056.430/0001-98	FAR FESTAS COMERCIO DE DOCES LTDA ME	5431.39	0	0	0	5431.39
Microempresa	08.270.206/0001-43	RIBEIRO E MATIAS LTDA ME	5430.24	0	0	0	5430.24
Microempresa	07.370.699/0001-20	TALKCENTER COMERCIO DE PRODUTOS ELETRONICOS LTDA - ME	5418	0	0	0	5418
Microempresa	08.989.067/0001-02	ROSEILA PORTO DOMINGUEZ ME	5403.67	0	0	0	5403.67
Microempresa	23.930.688/0001-04	ELETRO LUMBRE LTDA ME	5384.72	0	0	0	5384.72
Microempresa	07.118.941/0001-73	SMART HAIR CABELEIREIRO LTDA ME	5353.17	0	0	0	5353.17
Microempresa	10.823.809/0001-77	CLAUDIA JERONIMO DE FRANCA SILVA - ME	5346.44	0	0	0	5346.44
Microempresa	05.983.819/0001-30	INTELMARKETING LTDA ME	5301.97	0	0	0	5301.97
Microempresa	12.939.897/0001-00	DIGITAL SERVICE PETROPOLIS COM	5255.63	0	0	0	5255.63
Microempresa	00.702.409/0001-50	CLAUDIO LUIZ FERREIRA ME	5250	0	0	0	5250
Microempresa	10.190.168/0001-60	SOL COMERCIAL DE BEBIDAS LTDA ME	5247.37	0	0	0	5247.37
Microempresa	41.847.328/0001-25	JOSE ALBERTO MORENO ME	5208.84	0	0	0	5208.84
Microempresa	05.570.198/0001-62	JV TELECOMUNICACOES SERVICOS E	5187.58	0	0	0	5187.58
Microempresa	08.071.120/0001-91	DIGICEL COMERCIO E SERVICOS DE	5161.69	0	0	0	5161.69
Microempresa	24.077.552/0001-66	ATOS SERVICOS DE INTERMEDIACAO	5127.15	0	0	0	5127.15
Microempresa	09.381.886/0001-35	ANDRE MARTINS FERREIRA ME	5105	0	0	0	5105
Microempresa	08.290.018/0001-87	ARTE EM LINHAS ESTAMPARIA E TEXTURIZACAO DE FIOS DE MURIAE LTDA ME	5073.74	0	0	0	5073.74
Microempresa	01.745.959/0001-19	FC EMPREENDIMENTOS FARMACEUTICOS LTDA ME	5071.66	0	0	0	5071.66
Microempresa	05.422.970/0001-07	JAYME HISI & CIA LTDA ME	5063.98	0	0	0	5063.98
Microempresa	04.740.879/0001-69	AGR CONSTRUCOES LTDA - ME	5060	0	0	0	5060
Microempresa	17.040.704/0001-90	FOR PRESTADORA DE SERVICOS ELETRICOS LTDA ME	5043.34	0	0	0	5043.34
